model	objective	reaction	status	value
iAB_AMO1410_SARS-CoV-2	obj	R_G16MT_L	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_G16MT_U	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_G1M6MASNB1terg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_G1M7MASNBterg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_G1M7MASNCterg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_G1M8MASNterg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_G2M8MASNterg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_G3M8MASNterg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_G3PD1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_G3PD2m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_G5SADrm	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_G5SADs	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_G5SDym	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_G6PDA	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_G6PDH1er	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_G6PDH1rer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_G6PDH2r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_G6PDH2rer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_G6PPer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_G6Pter	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GABAVESSEC	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GACMTRc	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GACPAILter	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALACGLCGALGBSIDEte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALASE10ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALASE11ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALASE12ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALASE13ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALASE14ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALASE15ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALASE16ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALASE17ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALASE18ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALASE19ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALASE1ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALASE20ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALASE3ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALASE4ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALASE5ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALASE6ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALASE7ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALASE8ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALASE9ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALC	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALFUC12GAL14ACGLCGALGLUSIDEte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALFUC12GAL14ACGLCGALGLUSIDEtg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALGALGALTHCRMte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALGLUSIDEtg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALGLUSIDEtl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALK	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALNACT1g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALNACT2g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALNACT3g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALNACT4g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALNACT5g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALNTg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALOR	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALSIDEtl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALT	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALT2g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALTg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALU	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALt1r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALt2_2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALt4	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALt4_2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GALtly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GAMYe	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GAMt1r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GAO1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GAO1g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GAO2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GAO2g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GAPD	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GARFT	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_GASNASE2ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GASNASE3ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GASNASEly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GBA	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GBAl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GBGT1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GBSIDEte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GBSIDEtl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GCALDD	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GCALDDm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GCC2am	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GCC2bim	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GCC2cm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GCCam	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GCCbim	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GCCcm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GCHOLAt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GCHOLAt2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GCHOLAt3	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GCHOLAte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GCHOLAtx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GCNTg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GD1B2te	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GD1B2tg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GD1Cte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GD1Ctg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GDCHOLAte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GDPFUCtg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GDPtg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GF6PTA	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GFUCS	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GGH-10FTHF5GLUe	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GGH-10FTHF5GLUl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GGH-10FTHF6GLUe	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GGH-10FTHF6GLUl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GGH-10FTHF7GLUe	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GGH-10FTHF7GLUl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GGH-5DHFe	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GGH-5DHFl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GGH-5THFe	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GGH-5THFl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GGH-6DHFe	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GGH-6DHFl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GGH-6THFe	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GGH-6THFl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GGH-7DHFe	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GGH-7DHFl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GGH-7THFe	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GGH-7THFl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GGLUCT	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GGNG	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GGT5r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GGT6	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GGT_L	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GGT_U	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GHMT2r	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_GHMT2rm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GHMT3	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GHMT3m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GK1	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_GK1m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLACO	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLACOm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLACter	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLAl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLB1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLBRAN	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCAASE1ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCAASE4ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCAASE5ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCAASE6ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCAASE7ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCAASE8ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCAASE9ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCAE2g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCAT2g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCAT3g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCAT4g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCAT5g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCAT6g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCAT7g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCAT8g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCAT9g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCATg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCMter	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCNACASE1ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCNACASE2ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCNACASE3ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCNACASE4ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCNACASE5ly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCNACDASg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCNACPT_L	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCNACPT_U	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCNACT1g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCNACT2g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCNACT3g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCNACT4g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCNACT5g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCNACT_L	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCNACT_U	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCURter	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCURtly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCt1r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCt2_2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCt2r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCt4	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCt4_2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCter	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCtg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLCtly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLDBRAN	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLGNS1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLNALANaEx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLNASNNaEx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLNCYSNaEx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLNLASEer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLNS	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLNSERNaEx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLNTHRNaEx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLNt4	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLNtN1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLNtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLPASE1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLPASE2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLRASE	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLU5Km	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLUCYS	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLUDxm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLUDym	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLUNm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLUPRT	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_GLUTCOADHm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLUVESSEC	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLUt2m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLUt6	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLUt7l	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLUtr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLXO1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLXtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLXtp	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLYAMDTRc	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLYATm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLYBt4(2)r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLYBtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLYC-St	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLYC3Ptm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLYCK2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLYCLTDy	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLYCLTtp	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLYCt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLYCtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLYK	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLYKm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLYOX	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLYOXm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLYVESSEC	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLYt2r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLYt2rL	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLYt4	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLYt7(211)r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLYt7(311)r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLYtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GLYtp	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GMAND	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GMPR	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GMPS2	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_GMPtg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GMPtn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GND	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GNDer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GNMT	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GP1CALPHAte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GP1CALPHAtg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GP1Cte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GP1Ctg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GPAM_hs	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GPAMm_hs	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GPDDA1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GPIAT	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GPIMTer_L	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GPIMTer_U	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GQ1BALPHAte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GQ1BALPHAtg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GQ1Bte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GQ1Btg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GRTT	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GRTTx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GSNKm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GSNt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GSNt4	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GSNt5	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GSNtl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GSNtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GT1Ate	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GT1Atg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GTHDH	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GTHO	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GTHOm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GTHP	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GTHPe	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GTHPm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GTHRDt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GTHRDtr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GTHS	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GTMLTe	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GTPCI	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GTPCIn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GTPtn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GUACYC	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GUAD	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GUAPRT	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GUAt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GULLACter	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GULN3D	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GULNDer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GULNter	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GUR1PP	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_GluForTx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H2CO3D	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H2CO3D2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H2CO3D2m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H2ETer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H2MTer_L	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H2MTer_U	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H2O2t	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H2O2tly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H2O2tm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H2O2tn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H2O2tp	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H2Ot	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H2Oter	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H2Otg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H2Otly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H2Otm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H2Otn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H2Otp	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H3ETer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H3MTer_L	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H3MTer_U	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H4ETer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H5MTer_L	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H5MTer_U	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H6'ET2er	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H6'ETer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H6MTer_L	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H6MTer_U	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H7'ETer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H7'TAer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H7ET2er	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H7MTer_L	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H7MTer_U	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H8MTer_L	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_H8MTer_U	optimal	0.014424
