model	objective	reaction	flux	status	minimum	maximum (optPercentage = 100)
iAB_AMO1410_SARS-CoV-2	obj	GFUCS	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GGH-10FTHF5GLUe	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GGH-10FTHF5GLUl	0.000000	optimal	0.000000	0.327588
iAB_AMO1410_SARS-CoV-2	obj	GGH-10FTHF6GLUe	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GGH-10FTHF6GLUl	0.000000	optimal	0.000000	0.262070
iAB_AMO1410_SARS-CoV-2	obj	GGH-10FTHF7GLUe	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GGH-10FTHF7GLUl	0.000000	optimal	0.000000	0.218392
iAB_AMO1410_SARS-CoV-2	obj	GGH-5DHFe	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GGH-5DHFl	0.000000	optimal	0.000000	0.327588
iAB_AMO1410_SARS-CoV-2	obj	GGH-5THFe	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GGH-5THFl	0.000000	optimal	0.000000	0.327588
iAB_AMO1410_SARS-CoV-2	obj	GGH-6DHFe	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GGH-6DHFl	0.000000	optimal	0.000000	0.262070
iAB_AMO1410_SARS-CoV-2	obj	GGH-6THFe	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GGH-6THFl	0.000000	optimal	0.000000	0.262070
iAB_AMO1410_SARS-CoV-2	obj	GGH-7DHFe	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GGH-7DHFl	0.000000	optimal	0.000000	0.218392
iAB_AMO1410_SARS-CoV-2	obj	GGH-7THFe	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GGH-7THFl	0.000000	optimal	0.000000	0.218392
iAB_AMO1410_SARS-CoV-2	obj	GGLUCT	0.000000	optimal	0.000000	0.436784
iAB_AMO1410_SARS-CoV-2	obj	GGNG	0.000000	optimal	0.000000	0.068966
iAB_AMO1410_SARS-CoV-2	obj	GGT5r	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GGT6	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GGT_L	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GGT_U	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GHMT2r	0.012172	optimal	0.009611	0.317749
iAB_AMO1410_SARS-CoV-2	obj	GHMT2rm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GHMT3	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GHMT3m	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GK1	0.000765	optimal	0.000765	0.655941
iAB_AMO1410_SARS-CoV-2	obj	GK1m	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLACO	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLACOm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLACter	-1000.000000	optimal	-1000.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLAl	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLB1	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLBRAN	0.000000	optimal	0.000000	0.068966
iAB_AMO1410_SARS-CoV-2	obj	GLCAASE1ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCAASE4ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCAASE5ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCAASE6ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCAASE7ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCAASE8ly	0.000000	optimal	0.000000	0.128438
iAB_AMO1410_SARS-CoV-2	obj	GLCAASE9ly	0.000000	optimal	0.000000	0.128438
iAB_AMO1410_SARS-CoV-2	obj	GLCAE2g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCAT2g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCAT3g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCAT4g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCAT5g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCAT6g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCAT7g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCAT8g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCAT9g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCATg	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCMter	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCNACASE1ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCNACASE2ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCNACASE3ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCNACASE4ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCNACASE5ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCNACDASg	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCNACPT_L	0.000000	optimal	0.000000	0.045185
iAB_AMO1410_SARS-CoV-2	obj	GLCNACPT_U	0.000000	optimal	0.000000	0.045185
iAB_AMO1410_SARS-CoV-2	obj	GLCNACT1g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCNACT2g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCNACT3g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCNACT4g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCNACT5g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCNACT_L	0.000000	optimal	0.000000	0.045185
iAB_AMO1410_SARS-CoV-2	obj	GLCNACT_U	0.000000	optimal	0.000000	0.045185
iAB_AMO1410_SARS-CoV-2	obj	GLCURter	0.000000	optimal	0.000000	0.433079
iAB_AMO1410_SARS-CoV-2	obj	GLCURtly	0.000000	optimal	-0.256876	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCt1r	1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCt2_2	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCt2r	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCt4	1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCt4_2	0.271800	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCter	0.000000	optimal	-1.310352	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	GLCtg	0.000000	optimal	0.000000	0.436784
iAB_AMO1410_SARS-CoV-2	obj	GLCtly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLDBRAN	0.000000	optimal	0.000000	0.068966
iAB_AMO1410_SARS-CoV-2	obj	GLGNS1	0.000000	optimal	0.000000	0.068966
iAB_AMO1410_SARS-CoV-2	obj	GLNALANaEx	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	GLNASNNaEx	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	GLNCYSNaEx	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	GLNLASEer	-1000.000000	optimal	-1000.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLNS	0.021025	optimal	0.000000	1.310352
iAB_AMO1410_SARS-CoV-2	obj	GLNSERNaEx	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	GLNTHRNaEx	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	GLNt4	999.929105	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	GLNtN1	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	GLNtm	0.078402	optimal	0.000000	0.657333
iAB_AMO1410_SARS-CoV-2	obj	GLPASE1	0.000000	optimal	0.000000	0.068966
iAB_AMO1410_SARS-CoV-2	obj	GLPASE2	0.000000	optimal	0.000000	0.068966
iAB_AMO1410_SARS-CoV-2	obj	GLRASE	-1000.000000	optimal	-1000.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLU5Km	0.000000	optimal	0.000000	1.637940
iAB_AMO1410_SARS-CoV-2	obj	GLUCYS	0.000000	optimal	0.000000	0.438416
iAB_AMO1410_SARS-CoV-2	obj	GLUDxm	-4.574602	optimal	-5.162120	4.496200
iAB_AMO1410_SARS-CoV-2	obj	GLUDym	4.496200	optimal	-5.162120	4.496200
iAB_AMO1410_SARS-CoV-2	obj	GLUNm	0.078402	optimal	0.000000	0.657333
iAB_AMO1410_SARS-CoV-2	obj	GLUPRT	0.002015	optimal	0.002015	0.044748
iAB_AMO1410_SARS-CoV-2	obj	GLUTCOADHm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLUVESSEC	0.000000	optimal	0.000000	1.310352
iAB_AMO1410_SARS-CoV-2	obj	GLUt2m	-0.165862	optimal	-1.368972	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	GLUt6	0.000000	optimal	0.000000	1.310352
iAB_AMO1410_SARS-CoV-2	obj	GLUt7l	0.000000	optimal	0.000000	1.310352
iAB_AMO1410_SARS-CoV-2	obj	GLUtr	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLXO1	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLXtm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLXtp	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLYAMDTRc	0.002560	optimal	0.000000	0.070582
iAB_AMO1410_SARS-CoV-2	obj	GLYATm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLYBt4(2)r	0.000000	optimal	-0.101785	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLYBtm	0.000000	optimal	0.000000	0.101785
iAB_AMO1410_SARS-CoV-2	obj	GLYC-St	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLYC3Ptm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLYCK2	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLYCLTDy	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLYCLTtp	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLYCt	0.000000	optimal	-505.249363	0.725253
iAB_AMO1410_SARS-CoV-2	obj	GLYCtm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLYK	0.000000	optimal	0.000000	505.249363
iAB_AMO1410_SARS-CoV-2	obj	GLYKm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLYOX	0.000000	optimal	0.000000	0.588391
iAB_AMO1410_SARS-CoV-2	obj	GLYOXm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLYVESSEC	0.000000	optimal	0.000000	1.310352
iAB_AMO1410_SARS-CoV-2	obj	GLYt2r	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	GLYt2rL	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GLYt4	1000.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	GLYt7(211)r	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	GLYt7(311)r	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	GLYtm	0.000000	optimal	0.000000	0.252430
iAB_AMO1410_SARS-CoV-2	obj	GLYtp	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GMAND	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GMPR	0.000000	optimal	0.000000	0.455910
iAB_AMO1410_SARS-CoV-2	obj	GMPS2	0.000765	optimal	0.000765	0.456675
iAB_AMO1410_SARS-CoV-2	obj	GMPtg	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GMPtn	0.000000	optimal	-0.545980	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GND	0.221947	optimal	0.000000	0.682566
iAB_AMO1410_SARS-CoV-2	obj	GNDer	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GNMT	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GP1CALPHAte	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GP1CALPHAtg	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GP1Cte	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GP1Ctg	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GPAM_hs	0.000000	optimal	0.000000	505.349557
iAB_AMO1410_SARS-CoV-2	obj	GPAMm_hs	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GPDDA1	0.000000	optimal	0.000000	0.655176
iAB_AMO1410_SARS-CoV-2	obj	GPIAT	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GPIMTer_L	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GPIMTer_U	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GQ1BALPHAte	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GQ1BALPHAtg	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GQ1Bte	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GQ1Btg	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GRTT	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GRTTx	0.000000	optimal	0.000000	0.042726
iAB_AMO1410_SARS-CoV-2	obj	GSNKm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GSNt	-1000.000000	optimal	-1000.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GSNt4	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	GSNt5	1000.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	GSNtl	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GSNtm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GT1Ate	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GT1Atg	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GTHDH	0.147350	optimal	0.000000	0.604712
iAB_AMO1410_SARS-CoV-2	obj	GTHO	0.000000	optimal	0.000000	0.453534
iAB_AMO1410_SARS-CoV-2	obj	GTHOm	0.000000	optimal	0.000000	0.453534
iAB_AMO1410_SARS-CoV-2	obj	GTHP	-0.147350	optimal	-0.604712	0.302356
iAB_AMO1410_SARS-CoV-2	obj	GTHPe	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GTHPm	0.000000	optimal	0.000000	0.453534
iAB_AMO1410_SARS-CoV-2	obj	GTHRDt	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GTHRDtr	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GTHS	0.000000	optimal	0.000000	0.438416
iAB_AMO1410_SARS-CoV-2	obj	GTMLTe	0.000000	optimal	0.000000	0.438416
iAB_AMO1410_SARS-CoV-2	obj	GTPCI	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GTPCIn	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GTPtn	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GUACYC	0.000000	optimal	0.000000	0.655176
iAB_AMO1410_SARS-CoV-2	obj	GUAD	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GUAPRT	0.000000	optimal	0.000000	0.655176
iAB_AMO1410_SARS-CoV-2	obj	GUAt	0.000000	optimal	-0.034186	0.000000
iAB_AMO1410_SARS-CoV-2	obj	GULLACter	1000.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	GULN3D	0.000000	optimal	0.000000	0.433079
iAB_AMO1410_SARS-CoV-2	obj	GULNDer	-1000.000000	optimal	-1000.000000	0.433079
iAB_AMO1410_SARS-CoV-2	obj	GULNter	0.000000	optimal	0.000000	0.433079
iAB_AMO1410_SARS-CoV-2	obj	GUR1PP	0.000000	optimal	0.000000	0.336486
iAB_AMO1410_SARS-CoV-2	obj	GluForTx	0.008582	optimal	0.000000	0.008582
iAB_AMO1410_SARS-CoV-2	obj	H2CO3D	-0.471502	optimal	-9.997985	1.686431
iAB_AMO1410_SARS-CoV-2	obj	H2CO3D2	0.471502	optimal	-1.686431	9.997985
iAB_AMO1410_SARS-CoV-2	obj	H2CO3D2m	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	H2ETer	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	H2MTer_L	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	H2MTer_U	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	H2O2t	0.000000	optimal	-0.453534	0.604712
iAB_AMO1410_SARS-CoV-2	obj	H2O2tly	0.442051	optimal	0.000000	0.453534
iAB_AMO1410_SARS-CoV-2	obj	H2O2tm	0.000000	optimal	-0.604712	1.814137
iAB_AMO1410_SARS-CoV-2	obj	H2O2tn	0.000000	optimal	-0.467983	0.000000
iAB_AMO1410_SARS-CoV-2	obj	H2O2tp	0.000000	optimal	-0.604712	1.814137
iAB_AMO1410_SARS-CoV-2	obj	H2Ot	999.252796	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	H2Oter	0.000000	optimal	-0.602697	1.328576
iAB_AMO1410_SARS-CoV-2	obj	H2Otg	0.000000	optimal	0.000000	0.655176
iAB_AMO1410_SARS-CoV-2	obj	H2Otly	-0.884103	optimal	-0.907069	1.310352
iAB_AMO1410_SARS-CoV-2	obj	H2Otm	1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	H2Otn	-0.018224	optimal	-1.328576	0.000000
iAB_AMO1410_SARS-CoV-2	obj	H2Otp	0.000000	optimal	-1.814137	0.661706
iAB_AMO1410_SARS-CoV-2	obj	H3ETer	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	H3MTer_L	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	H3MTer_U	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	H4ETer	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	H5MTer_L	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	H5MTer_U	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	H6'ET2er	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	H6'ETer	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	H6MTer_L	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	H6MTer_U	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	H7'ETer	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	H7'TAer	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	H7ET2er	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	H7MTer_L	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	H7MTer_U	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	H8MTer_L	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	H8MTer_U	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	H8TAer	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HACD1m	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HACD1x	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HACD9m	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HAS1	0.000000	optimal	0.000000	0.132481
iAB_AMO1410_SARS-CoV-2	obj	HAS2	0.000000	optimal	0.000000	0.128438
iAB_AMO1410_SARS-CoV-2	obj	HAtly	0.000000	optimal	0.000000	0.128438
iAB_AMO1410_SARS-CoV-2	obj	HBZOPT10m	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HCO3Em	0.010937	optimal	0.000000	1.710354
iAB_AMO1410_SARS-CoV-2	obj	HCO3_CLt	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	HCO3_NAt	1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	HCOUMARINte	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HDCAter	0.000000	optimal	0.000000	0.170929
iAB_AMO1410_SARS-CoV-2	obj	HDCAtr	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	HDCEAtr	0.000000	optimal	-0.251157	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HDD2COAtx	0.000000	optimal	-0.602697	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HESTRATRIOLte	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HESTRATRIOLtr	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HEX1	0.271800	optimal	0.000000	1.582152
iAB_AMO1410_SARS-CoV-2	obj	HEX10	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HEX4	0.000000	optimal	0.000000	0.406661
iAB_AMO1410_SARS-CoV-2	obj	HEX7	0.000000	optimal	0.000000	1.582152
iAB_AMO1410_SARS-CoV-2	obj	HEXCCOAtx	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HEXCCPT1	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HEXCCPT2	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HEXCCRNt	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HEXCt	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HIBDm	0.002921	optimal	0.000000	0.002922
iAB_AMO1410_SARS-CoV-2	obj	HISD	0.008582	optimal	0.000000	0.008582
iAB_AMO1410_SARS-CoV-2	obj	HISDC	0.000000	optimal	0.000000	0.008582
iAB_AMO1410_SARS-CoV-2	obj	HISTASE	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HISTAVESSEC	0.000000	optimal	0.000000	0.655176
iAB_AMO1410_SARS-CoV-2	obj	HISTAtu	0.000000	optimal	-0.008582	1.965528
iAB_AMO1410_SARS-CoV-2	obj	HISt4	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	HIStN1	-999.990000	optimal	-1000.000000	0.010000
iAB_AMO1410_SARS-CoV-2	obj	HIStiDF	1000.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	HKYNH	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HKt	0.000000	optimal	0.000000	1.310352
iAB_AMO1410_SARS-CoV-2	obj	HMBS	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HMGCOARr	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HMGCOARx	0.000000	optimal	0.000000	0.128177
iAB_AMO1410_SARS-CoV-2	obj	HMGCOASi	0.000000	optimal	0.000000	0.655176
iAB_AMO1410_SARS-CoV-2	obj	HMGCOASim	0.000000	optimal	0.000000	1.656164
iAB_AMO1410_SARS-CoV-2	obj	HMGCOAtm	0.000000	optimal	-1.334699	0.545980
iAB_AMO1410_SARS-CoV-2	obj	HMGCOAtx	0.000000	optimal	0.000000	1.427066
iAB_AMO1410_SARS-CoV-2	obj	HMGLm	0.000000	optimal	0.000000	1.640398
iAB_AMO1410_SARS-CoV-2	obj	HMGLx	0.000000	optimal	0.000000	1.427066
iAB_AMO1410_SARS-CoV-2	obj	HOMt4	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HOXG	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HPACtr	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HPDCACRNCPT1	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HPDCACRNCPT2	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HPDCACRNt	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HPDCAt	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HPROxm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	HPYRR2x	0.000000	optimal	0.000000	0.000000
