model	objective	reaction	status	value
iJR904.xml	obj	R_TGBPA	optimal	0.921948
iJR904.xml	obj	R_RNTR1	optimal	0.921948
iJR904.xml	obj	R_THD2	optimal	0.921948
iJR904.xml	obj	R_THDPS	optimal	-0.000000
iJR904.xml	obj	R_THMDt2_copy1	optimal	0.921948
iJR904.xml	obj	R_UAMAGS	optimal	-0.000000
iJR904.xml	obj	R_UAMAS	optimal	-0.000000
iJR904.xml	obj	R_UAPGR	optimal	-0.000000
iJR904.xml	obj	R_UDCPDP	optimal	-0.000000
iJR904.xml	obj	R_UDCPDPS	optimal	0.921948
iJR904.xml	obj	R_THMDt2_copy2	optimal	0.921948
iJR904.xml	obj	R_THMabc	optimal	0.921948
iJR904.xml	obj	R_UDPG4E	optimal	0.921948
iJR904.xml	obj	R_RNTR2	optimal	0.921948
iJR904.xml	obj	R_UDPGALM	optimal	0.921948
iJR904.xml	obj	R_UDPGD	optimal	0.921948
iJR904.xml	obj	R_THRA	optimal	0.920738
iJR904.xml	obj	R_THRD	optimal	0.921948
iJR904.xml	obj	R_UGLT	optimal	0.921948
iJR904.xml	obj	R_THRD_L	optimal	-0.000000
iJR904.xml	obj	R_UGLYCH	optimal	0.921948
iJR904.xml	obj	R_RNTR3	optimal	0.921948
iJR904.xml	obj	R_UGMDDS	optimal	-0.000000
iJR904.xml	obj	R_UHGADA	optimal	-0.000000
iJR904.xml	obj	R_THRS	optimal	0.921948
iJR904.xml	obj	R_THRabc	optimal	0.921948
iJR904.xml	obj	R_THRt2r	optimal	0.921948
iJR904.xml	obj	R_UMPK	optimal	-0.000000
iJR904.xml	obj	R_RNTR4	optimal	0.921948
iJR904.xml	obj	R_UNK3	optimal	-0.000000
iJR904.xml	obj	R_THRt4	optimal	0.921948
iJR904.xml	obj	R_THZPSN	optimal	0.921948
iJR904.xml	obj	R_UPP3MT	optimal	0.921948
iJR904.xml	obj	R_RPE	optimal	0.908496
iJR904.xml	obj	R_UPP3S	optimal	0.921948
iJR904.xml	obj	R_UPPDC1	optimal	0.921948
iJR904.xml	obj	R_TKT1	optimal	0.905825
iJR904.xml	obj	R_TKT2	optimal	0.911183
iJR904.xml	obj	R_TMAOR1	optimal	0.921948
iJR904.xml	obj	R_TMAOR1e	optimal	0.921948
iJR904.xml	obj	R_UPPRT	optimal	0.921948
iJR904.xml	obj	R_URAt2_copy1	optimal	0.921948
iJR904.xml	obj	R_URAt2_copy2	optimal	0.921948
iJR904.xml	obj	R_TMAOR2	optimal	0.921948
iJR904.xml	obj	R_RPI	optimal	0.000000
iJR904.xml	obj	R_TMAOR2e	optimal	0.921948
iJR904.xml	obj	R_TMDK1	optimal	0.921948
iJR904.xml	obj	R_TMDPP	optimal	0.921948
iJR904.xml	obj	R_UREAt	optimal	0.921948
iJR904.xml	obj	R_URIDK2r	optimal	0.921738
iJR904.xml	obj	R_RZ5PP	optimal	0.921948
iJR904.xml	obj	R_URIK2	optimal	0.921948
iJR904.xml	obj	R_URIt2_copy1	optimal	0.921948
iJR904.xml	obj	R_TMDS	optimal	-0.000000
iJR904.xml	obj	R_S7PI	optimal	-0.000000
iJR904.xml	obj	R_TMK	optimal	0.921948
iJR904.xml	obj	R_TMPK	optimal	0.921948
iJR904.xml	obj	R_URIt2_copy2	optimal	0.921948
iJR904.xml	obj	R_USHD	optimal	-0.000000
iJR904.xml	obj	R_TMPPP	optimal	0.921948
iJR904.xml	obj	R_VALTA	optimal	0.921948
iJR904.xml	obj	R_SADH	optimal	0.921948
iJR904.xml	obj	R_VALabc	optimal	0.921948
iJR904.xml	obj	R_VALt2r	optimal	0.921948
iJR904.xml	obj	R_TPI	optimal	0.844586
iJR904.xml	obj	R_TRDR	optimal	-0.000000
iJR904.xml	obj	R_TRE6PH	optimal	0.921948
iJR904.xml	obj	R_VPAMTr	optimal	0.921948
iJR904.xml	obj	R_SADT2	optimal	-0.000000
iJR904.xml	obj	R_X5PL3E	optimal	0.921948
iJR904.xml	obj	R_TRE6PP	optimal	0.921948
iJR904.xml	obj	R_TRE6PS	optimal	0.921948
iJR904.xml	obj	R_TREH	optimal	0.921948
iJR904.xml	obj	R_TREHe	optimal	0.921948
iJR904.xml	obj	R_XANt	optimal	0.921948
iJR904.xml	obj	R_XANt2	optimal	0.921948
iJR904.xml	obj	R_XPPT	optimal	0.921948
iJR904.xml	obj	R_XTSNt2	optimal	0.921948
iJR904.xml	obj	R_XYLI1	optimal	0.921948
iJR904.xml	obj	R_XYLI2	optimal	0.921948
iJR904.xml	obj	R_SBTPD	optimal	0.921948
iJR904.xml	obj	R_XYLK	optimal	0.921948
iJR904.xml	obj	R_SBTpts	optimal	0.921948
iJR904.xml	obj	R_XYLabc	optimal	0.921948
iJR904.xml	obj	R_XYLt2	optimal	0.921948
iJR904.xml	obj	R_SDPDS	optimal	-0.000000
iJR904.xml	obj	R_SDPTA	optimal	-0.000000
iJR904.xml	obj	R_SELNPS	optimal	0.921948
iJR904.xml	obj	R_SERASr	optimal	0.921948
iJR904.xml	obj	R_SERAT	optimal	-0.000000
iJR904.xml	obj	R_SERD_D	optimal	0.921948
iJR904.xml	obj	R_SERD_L	optimal	0.921948
iJR904.xml	obj	R_SERt2r	optimal	0.921948
iJR904.xml	obj	R_SERt4	optimal	0.921948
iJR904.xml	obj	R_SGDS	optimal	0.921948
iJR904.xml	obj	R_SGSAD	optimal	0.921948
iJR904.xml	obj	R_SHCHCS2	optimal	0.921948
iJR904.xml	obj	R_SHCHD2	optimal	0.921948
iJR904.xml	obj	R_SHCHF	optimal	0.921948
iJR904.xml	obj	R_SHK3Dr	optimal	-0.000000
iJR904.xml	obj	R_SHKK	optimal	-0.000000
iJR904.xml	obj	R_SHSL1	optimal	-0.000000
iJR904.xml	obj	R_SOTA	optimal	0.921948
iJR904.xml	obj	R_SPMDAT1	optimal	0.921948
iJR904.xml	obj	R_SPMDAT2	optimal	0.921948
iJR904.xml	obj	R_SPMDabc	optimal	0.921948
